Date time,Volume [mV],Light_Level [Ohms],Temperature-DHT [Celsius],Pressure [Hectopascal],Temperature-BMP [Celsius],Relative_Humidity [%],Air_Quality [Ohms],Carbon_Monoxide [Ohms],Nitrogen_Dioxide [Ohms]
2017-01-03 23:14:34,98.22580645,383461.5385,26.27999954,1013.309605,25.545,29.01000004,39325.42978,363395.0344,31258.3502
2017-01-03 23:19:34,101.1290323,383461.5385,26.28999939,1013.223699,25.42,28.97999992,39435.91613,363749.9884,31308.45142
2017-01-03 23:24:35,98.70967742,383461.5385,26.32999935,1013.126238,25.56,28.96499987,39491.34875,364533.3447,31417.00405
2017-01-03 23:29:35,98.38709677,383461.5385,26.32499933,1013.045857,25.63,28.93999977,39557.91188,364889.6966,31417.00405
2017-01-03 23:34:35,99.03225806,382732.906,26.34999943,1012.948898,25.635,28.91999969,39552.34657,365246.8914,31433.84023
2017-01-03 23:39:35,118.3870968,383461.5385,26.3949996,1012.82883,25.675,28.8249999,39613.565,366403.3505,31484.69321
2017-01-03 23:44:36,134.6774194,382732.906,26.64000025,1012.672088,25.465,28.53499985,39663.6528,366118.2077,31560.59431
2017-01-03 23:49:36,98.70967742,383461.5385,26.77000008,1012.562068,25.38,28.27999973,39596.86906,363893.8132,31417.00405
2017-01-03 23:54:36,96.77419355,383461.5385,26.84999971,1012.531925,25.395,28.23499994,39646.95687,364391.4765,31417.00405
2017-01-03 23:59:36,96.29032258,6520732.906,27.08000031,1012.463602,25.255,28.23000011,39613.565,363537.4629,31417.00405
2017-01-04 0:04:37,94.35483871,10220000,27.10000038,1012.339514,25.185,28.16000061,39658.08749,363679.3327,31391.95344
2017-01-04 0:09:37,99.35483871,9708500,27.19500046,1012.190308,25.17,27.96999989,39646.97703,363395.8723,31408.65385
2017-01-04 0:14:37,93.22580645,5872250,27.24500008,1012.137559,25.14,27.89999962,39736.26399,364106.3387,31459.0945
2017-01-04 0:19:37,104.1935484,9708500,27.21000061,1012.060695,25.08,27.89999962,39808.99682,363752.7861,31526.43922
2017-01-04 0:24:38,99.35483871,10220000,27.19000072,1011.915005,24.925,27.96499987,39887.47731,362969.1439,31475.93068
2017-01-04 0:29:38,97.58064516,9964250,27.11500044,1011.76379,24.64,28.06500025,39915.60799,362826.9964,31417.00405
2017-01-04 0:34:38,94.67741935,10220000,27.09000034,1011.786899,24.68,28.0250001,39881.87156,361270.0354,31408.65385
2017-01-04 0:39:38,98.70967742,9964250,27.09500036,1011.807497,24.665,28.10000038,39893.10345,361058.3395,31400.30364
2017-01-04 0:44:39,98.06451613,10220000,27.02000008,1011.80398,24.76,28.1050004,39881.91233,359578.9506,31316.80162
2017-01-04 0:49:39,100.8064516,10220000,26.97999992,1011.746709,24.91,28.13000031,39524.82095,357825.7211,31283.40081
2017-01-04 0:54:39,98.5483871,10220000,26.98499994,1011.773837,24.785,28.14000053,39314.41884,356847.2251,31250
2017-01-04 0:59:39,100.1612903,10220000,26.94999981,1011.71958,24.83,28.0250001,39237.34226,356498.5969,31250
2017-01-04 1:04:40,97.58064516,9964250,26.98499994,1011.62865,24.87,28.12000046,39215.34012,355942.0935,31250
2017-01-04 1:09:40,101.1290323,10220000,26.92999973,1011.584441,24.885,27.91999969,39160.48274,355734.7513,31250
2017-01-04 1:14:40,98.5483871,10220000,26.98499994,1011.523653,24.89,28.04000044,39100.29665,354830.9726,31216.86747
2017-01-04 1:19:40,151.2903226,9964250,26.98999996,1011.520639,24.905,28.07000027,39154.99701,357423.3812,31358.89207
2017-01-04 1:24:41,107.0967742,9708500,27.01000004,1011.630157,24.915,28.0250001,39144.04516,354761.137,31250
2017-01-04 1:29:41,96.93548387,9708500,27.07000027,1011.6181,24.925,27.95499983,39083.83944,354067.3967,31233.43373
2017-01-04 1:34:41,96.12903226,10220000,27.08500032,1011.622119,24.845,27.9749999,39160.54163,354138.5664,31192.01807
2017-01-04 1:39:41,100.3225806,9452750,27.07000027,1011.585948,24.865,27.92499971,39237.44093,354762.217,31258.41727
2017-01-04 1:44:42,95.32258065,9452750,27.01500006,1011.552791,24.855,27.95999985,39281.38602,354344.8395,31250
2017-01-04 1:49:42,100.483871,9708500,27.01000004,1011.53571,24.725,28.00500002,39303.44758,353999.4453,31200.3012
2017-01-04 1:54:42,93.38709677,9708500,26.99499998,1011.479444,24.695,28.02500019,39386.18835,354413.8632,31241.71687
2017-01-04 1:59:42,101.4516129,10220000,27,1011.417149,24.76,27.98999996,39375.13773,354483.1565,31250
2017-01-04 2:04:43,99.03225806,9964250,27,1011.420163,24.77,27.97999992,39447.02659,353998.3715,31175.45181
2017-01-04 2:09:43,99.35483871,8941250,27,1011.6603,24.745,27.90499964,39480.27818,354692.1133,31200.3012
2017-01-04 2:14:43,103.2258065,8174000,26.98499994,1011.997898,24.79,27.85499973,39635.94701,355943.7144,31283.53495
2017-01-04 2:19:44,99.51612903,9708500,26.91499968,1011.798956,24.79,27.63500023,39842.71263,357476.0049,31442.25832
2017-01-04 2:24:44,92.90322581,9708500,26.9749999,1011.858739,24.765,27.82499981,39831.41982,356220.3452,31408.65385
2017-01-04 2:29:44,95.64516129,9964250,26.94499979,1011.936608,24.695,27.68999987,39943.77965,356499.1409,31408.65385
2017-01-04 2:34:44,99.03225806,9964250,26.8699995,1011.815535,24.675,27.60000038,40112.9326,356987.1645,31417.00405
2017-01-04 2:39:45,101.4516129,9964250,26.82999935,1011.711542,24.705,27.59000034,40169.60499,357126.5615,31442.25832
2017-01-04 2:44:45,96.4516129,10220000,26.83999939,1011.592479,24.705,27.53000011,40260.40513,356707.828,31417.00405
2017-01-04 2:49:45,91.93548387,9708500,26.81999931,1011.657286,24.695,27.53000011,40243.34125,356777.3909,31417.00405
2017-01-04 2:54:45,141.6129032,10220000,26.83499937,1011.62865,24.74,27.5,40311.59677,359032.4062,31501.5956
2017-01-04 2:59:46,110.1612903,10220000,26.85999947,1011.631664,24.79,27.46499987,40328.70231,354969.0184,31316.80162
2017-01-04 3:04:46,100.1612903,10220000,26.91999969,1011.564848,24.82,27.44499979,40266.09309,355038.3117,31250
2017-01-04 3:09:46,95.48387097,9964250,26.90999966,1011.601522,24.795,27.42999973,40345.74536,355316.0241,31250
2017-01-04 3:14:46,103.0645161,7918250,26.81999931,1011.847184,24.8,27.41999969,40500.11326,356429.034,31316.80162
2017-01-04 3:19:47,97.41935484,8429750,26.82999935,1011.921536,24.835,27.44499979,40649.59345,357059.1746,31341.85223
2017-01-04 3:24:47,98.22580645,8429750,26.72000046,1011.85472,24.75,27.55000019,40781.94738,356498.5969,31417.00405
2017-01-04 3:29:47,100.6451613,8941250,26.77499962,1011.843165,24.7,27.5,40706.91149,355594.0062,31417.00405
2017-01-04 3:34:47,96.93548387,9197000,26.79999924,1011.795439,24.7,27.43999977,40845.60967,356081.2194,31417.00405
2017-01-04 3:39:48,94.51612903,9452750,26.79999924,1011.758766,24.695,27.40499964,40799.36985,355803.2357,31316.80162
2017-01-04 3:44:48,101.2903226,9964250,26.79999924,1011.757761,24.7,27.39999962,40921.00811,355664.9204,31283.40081
2017-01-04 3:49:48,96.12903226,9964250,26.79999924,1011.667836,24.7,27.39999962,40973.46945,354830.4318,31250
2017-01-04 3:54:48,99.19354839,10220000,26.78999939,1011.650755,24.705,27.3949996,41054.76826,355108.6851,31250
2017-01-04 3:59:49,96.12903226,10220000,26.79999924,1011.599512,24.715,27.38999958,40990.72034,354622.5504,31233.43373
2017-01-04 4:04:49,104.516129,9964250,26.77999954,1011.575398,24.695,27.33499937,41083.94948,353792.3711,31109.18675
2017-01-04 4:09:49,102.5806452,10220000,26.73000031,1011.529179,24.67,27.35999947,41095.64362,353721.7344,31084.33735
2017-01-04 4:14:49,96.77419355,9964250,26.75,1011.479946,24.68,27.29999924,41142.42018,353031.7486,31084.33735
2017-01-04 4:19:50,99.35483871,10220000,26.74000015,1011.411623,24.66,27.29999924,41154.13598,353377.1428,31084.33735
2017-01-04 4:24:50,95.16129032,9964250,26.74000015,1011.415642,24.66,27.27499962,41183.36051,353653.2453,31084.33735
2017-01-04 4:29:50,98.38709677,8941250,26.72000046,1011.439254,24.685,27.24500008,41283.07581,353239.0939,31084.33735
2017-01-04 4:34:50,153.7096774,7406750,26.73500004,1011.763287,24.695,27.22500038,41442.20139,355606.4423,31200.56948
2017-01-04 4:39:51,99.51612903,7662500,26.55000019,1011.662309,24.535,27.3949996,41672.91463,354761.6746,31250
2017-01-04 4:44:51,99.03225806,10220000,26.58000031,1011.596498,24.545,27.35999947,41673.11455,354346.7269,31250
2017-01-04 4:49:51,99.03225806,9197000,26.60000038,1011.519132,24.57,27.23000031,41678.86037,354206.5194,31250
2017-01-04 4:54:51,96.61290323,10220000,26.61000042,1011.360883,24.585,27.22000046,41631.38316,353792.6361,31175.45181
2017-01-04 4:59:52,97.25806452,9964250,26.64000053,1011.201629,24.58,27.20000076,41477.3248,352892.8939,31092.62048
2017-01-04 5:04:52,93.38709677,9964250,26.62000046,1011.107685,24.56,27.20000076,41477.45668,352962.4537,31084.33735
2017-01-04 5:09:52,100.483871,9708500,26.56500025,1011.187563,24.56,27.26499977,41554.24345,352067.5181,31084.33735
2017-01-04 5:14:53,96.77419355,9708500,26.51500006,1011.259905,24.52,27.26499977,41465.52166,353307.3149,31084.33735
2017-01-04 5:19:53,101.1290323,6383750,26.50500002,1011.435737,24.555,27.28999939,41388.845,354484.5015,31158.88554
2017-01-04 5:24:53,97.58064516,9197000,26.41499968,1011.290048,24.515,27.37499952,41330.17915,354761.4066,31366.90283
2017-01-04 5:29:53,92.41935484,9964250,26.40499964,1011.169979,24.445,27.33499937,41259.47,354346.7175,31400.30364
2017-01-04 5:34:54,99.35483871,10220000,26.40999966,1011.21017,24.405,27.25499992,41118.96693,353033.0796,31316.80162
2017-01-04 5:39:54,96.61290323,9964250,26.48999996,1011.167468,24.395,27.18000069,41288.86838,353238.0216,31250
2017-01-04 5:44:54,97.58064516,9964250,26.49499998,1011.150889,24.46,27.12500048,41288.91193,353169.799,31250
2017-01-04 5:49:54,98.70967742,7406750,26.48999996,1011.200624,24.4,27.10000038,41265.34968,352962.1872,31250
2017-01-04 5:54:55,103.5483871,9452750,26.46999989,1011.200624,24.38,27.10000038,41300.62773,353723.3397,31250
2017-01-04 5:59:55,100,10220000,26.42999973,1011.161439,24.375,27.07500029,41394.72467,353791.8319,31266.7004
2017-01-04 6:04:55,94.19354839,9708500,26.39999962,1011.078547,24.37,27.06000023,41560.29954,353861.6629,31283.40081
2017-01-04 6:09:55,152.0967742,9708500,26.40999966,1011.030821,24.395,27,41530.54907,356931.2224,31501.39111
2017-01-04 6:14:56,109.0322581,8685500,26.41499968,1011.046395,24.39,27,41625.41516,354068.2024,31333.50202
2017-01-04 6:19:56,100.483871,8941250,26.39999962,1011.145865,24.365,27,41601.69864,353238.8227,31300.10121
2017-01-04 6:24:56,101.1290323,9964250,26.40499964,1011.193089,24.36,26.92999973,41595.77504,353307.0469,31266.7004
2017-01-04 6:29:56,97.25806452,9964250,26.40499964,1011.281005,24.38,26.89999962,41708.58906,352273.5308,31250
2017-01-04 6:34:57,100.8064516,10220000,26.31499929,1011.244331,24.395,26.95499983,41827.94959,354068.4705,31366.90283
2017-01-04 6:39:57,101.1290323,9708500,26.29999924,1011.21871,24.255,26.95999985,41941.54352,356289.9081,31543.2754
2017-01-04 6:44:57,95.64516129,9452750,26.29999924,1011.163951,24.235,26.91999969,42049.70868,355524.7144,31585.36585
2017-01-04 6:49:57,102.2580645,9452750,26.29999924,1011.172994,24.225,26.93499975,42109.8155,354760.8689,31576.94776
2017-01-04 6:54:58,100.1612903,9452750,26.29999924,1011.241317,24.3,26.82999935,42176.25231,355733.944,31585.36585
2017-01-04 6:59:58,101.9354839,8174000,26.26999969,1011.371935,24.26,26.84499941,42273.00362,355526.3385,31585.36585
2017-01-04 7:04:58,107.9032258,6639500,26.24500008,1011.343802,24.22,26.81999931,42242.94017,355317.6498,31619.31309
2017-01-04 7:09:58,99.83870968,6128000,26.23000031,1011.235791,24.22,26.80999928,42321.49342,356778.2046,31670.23395
2017-01-04 7:14:59,102.4193548,5105000,26.28499947,1011.845175,24.13,26.75499992,42424.76014,357546.1118,31610.82628
2017-01-04 7:19:59,119.1935484,5105000,26.22000046,1012.334491,24.155,26.79499931,42989.99068,361839.4519,32073.94665
2017-01-04 7:24:59,99.67741935,6383750,26.20000076,1011.959215,24.465,26.78999939,43282.09722,365108.125,32492.42267
2017-01-04 7:29:59,104.6774194,7918250,26.29499931,1011.600015,24.425,26.55500021,43200.78866,362261.7396,32334.1192
2017-01-04 7:35:00,99.83870968,7918250,26.3949996,1011.636688,24.47,26.39999962,43213.3269,361270.8667,32185.74635
2017-01-04 7:40:00,105,9452750,26.42499971,1011.483463,24.5,26.38499956,43413.51217,363824.5506,32237.9349
2017-01-04 7:45:00,114.516129,6895250,26.48999996,1011.424182,24.545,26.33499937,43413.44011,363049.0407,32133.62998
2017-01-04 7:50:01,147.5806452,5105000,26.53000011,1011.640205,24.605,26.27999954,43444.83463,364045.5273,32168.56672
2017-01-04 7:55:01,100,5360750,26.58000031,1011.642214,24.67,26.24000015,43419.70937,362474.8253,32081.51184
2017-01-04 8:00:01,97.09677419,5105000,26.60000038,1011.471908,24.685,26.20000076,43463.66652,362899.6021,32098.76543
2017-01-04 8:05:01,101.7741935,3101625,26.58500032,1011.547265,24.655,26.19500074,43388.45939,361202.1447,32047.00465
2017-01-04 8:10:02,101.9354839,1977542.857,26.57000027,1011.530184,24.82,26.20500069,43564.33634,362260.6275,32098.76543
2017-01-04 8:15:02,97.74193548,1032681.593,26.42499971,1011.500544,24.955,26.35999975,43564.33634,364321.9428,32098.76543
2017-01-04 8:20:02,105,450702.4533,26.39999962,1011.477937,25.055,26.46999989,43444.85874,364676.3349,32098.76543
2017-01-04 8:25:02,98.5483871,212787.5336,26.39999962,1011.473918,25.065,26.51500006,43357.01679,365104.7455,32098.76543
2017-01-04 8:30:03,95.96774194,179302.5724,26.37499952,1011.478439,25.2,26.56000023,43319.42521,366535.2183,32107.46352
2017-01-04 8:35:03,95,155041.3749,26.31499939,1011.591474,25.345,26.94500027,42612.03659,365180.1803,32012.70961
2017-01-04 8:40:03,100.3225806,52298.93591,26.28999939,1011.574393,25.415,27.5250001,41049.96925,360072.1717,31585.70945
2017-01-04 8:45:03,101.9354839,36178.43462,26.22000036,1011.638698,25.35,27.89000006,40591.81058,358736.5669,31400.30364
2017-01-04 8:50:04,94.03225806,27929.03234,26.19000072,1011.552289,25.36,28.06500025,40568.80734,359508.5677,31275.05061
2017-01-04 8:55:04,95.64516129,18013.50885,25.99499998,1011.523151,25.415,28.21500006,40591.97887,360282.2132,31250
2017-01-04 9:00:04,100,13791.32844,26.09000034,1011.502051,25.44,28.35999975,39943.75915,359016.4474,31250
2017-01-04 9:05:04,107.9032258,11329.12682,25.92999973,1011.64774,25.445,28.36999979,40033.87978,360352.5945,31225.1506
2017-01-04 9:10:05,95.64516129,9063.133718,26.16000013,1011.616091,25.36,28.36000004,40016.93989,360423.2518,31134.03614
2017-01-04 9:15:05,97.74193548,6466.493276,26.44999981,1011.643721,25.31,27.98000011,39943.75915,360776.5383,31250
2017-01-04 9:20:05,98.87096774,6375.308459,26.74000006,1011.795942,24.965,27.51000004,39808.99682,359579.225,31200.3012
2017-01-04 9:25:05,168.0645161,30785.36573,26.79999924,1012.093852,24.875,27.35499945,39769.83766,361081.3548,31358.89207
2017-01-04 9:30:06,104.3548387,68170.07105,26.81499929,1012.367145,24.82,27.24000015,39652.74388,359018.0937,31518.08902
2017-01-04 9:35:06,103.0645161,28774.09642,26.79999924,1012.151123,24.68,27.25499992,39447.08643,358386.0324,31585.36585
2017-01-04 9:40:06,98.22580645,20069.14323,26.79999924,1011.683912,24.82,27.27499962,39380.66304,360564.5664,31883.44764
2017-01-04 9:45:06,106.1290323,9947.461967,26.78499947,1011.592981,24.78,27.25,39248.43213,361411.6277,32029.75106
2017-01-04 9:50:07,95.80645161,6157.674233,26.71500053,1011.58645,24.6,27.40499992,38302.51767,354857.6435,31850.06207
2017-01-04 9:55:07,98.87096774,5457.506153,26.64500055,1011.5759,24.6,27.75,36727.46758,347281.039,31543.2754
2017-01-04 10:00:07,112.2580645,4802.838478,26.57500029,1011.56937,24.95,27.91999969,36768.22494,349609.0963,31509.87792
2017-01-04 10:05:07,103.3870968,4533.59986,26.5250001,1011.6392,24.855,27.82000027,37242.69765,352829.4809,31627.93734
2017-01-04 10:10:08,96.61290323,3225.048932,26.54000015,1011.717069,24.505,27.65000057,37584.49997,351384.4476,31526.50794
2017-01-04 10:15:08,100.8064516,2704.965012,26.52000008,1011.812018,24.875,28.03000002,37809.39759,355601.0306,31619.79412
2017-01-04 10:20:08,109.0322581,3368.436282,26.54500017,1011.970267,24.48,27.90500011,38085.00534,353939.818,31392.77059
2017-01-04 10:25:09,107.7419355,3261.384469,26.54000015,1012.063207,24.31,27.5,38725.61949,355739.6314,31670.58092
2017-01-04 10:30:09,110,2958.603476,26.46499987,1012.140573,24.34,27.41499968,39056.45001,355945.0736,31866.33489
2017-01-04 10:35:09,116.4516129,2649.801989,26.47999992,1012.169208,24.39,27.41999969,39204.36864,355873.6091,31695.69438
2017-01-04 10:40:09,106.2903226,1964.188748,26.34999943,1012.155644,24.22,27.91500015,38612.43204,350898.8769,31367.03861
2017-01-04 10:45:10,102.0967742,1941.419325,26.29999924,1012.12098,24.355,28.27500029,38210.59206,353381.4272,31509.87626
2017-01-04 10:50:10,100,2356.441527,26.28499947,1012.215427,24.36,28.5,37929.77527,352618.1255,31258.3502
2017-01-04 10:55:10,99.83870968,2201.294314,26.35499945,1012.248082,24.38,28.48999996,37929.70123,352205.3036,31158.88554
2017-01-04 11:00:10,149.1935484,3479.038778,26.38499956,1012.24356,24.405,28.46999989,37935.19945,354571.5923,31193.0888
2017-01-04 11:05:11,110,4530.502619,26.36499949,1012.200858,24.51,28.42999973,38030.04742,352897.9747,31309.0575
2017-01-04 11:10:11,110.1612903,4642.950228,26.37499952,1012.180261,24.435,28.46499987,37756.71652,350969.227,31043.25301
2017-01-04 11:15:11,100.9677419,3804.511316,26.38499956,1012.165189,24.39,28.41999969,37418.12349,349870.9345,31035.03614
2017-01-04 11:20:11,100.1612903,2527.337257,26.35999947,1012.193323,24.345,28.32999964,37449.22707,350213.4033,31192.01807
2017-01-04 11:25:12,106.9354839,2058.974734,26.30999928,1012.214925,24.25,28.16000032,37888.18133,351656.2967,31350.20243
2017-01-04 11:30:12,99.19354839,1834.513711,26.29999924,1012.230498,24.185,27.92499971,38306.0355,351722.395,31392.08922
2017-01-04 11:35:12,125.8064516,2347.464468,26.15499992,1012.375686,22.965,28.66499977,32416.76265,316335.4029,30634.8598
2017-01-04 11:40:12,112.9032258,2610.939123,25.43999987,1012.311884,21.33,30.27999992,29266.98199,303398.2246,29828.77098
2017-01-04 11:45:13,128.5483871,1937.10892,25.21500053,1012.240546,22.02,31.08500023,29370.94852,306390.5845,29759.2826
2017-01-04 11:50:13,129.8387097,1832.656793,26.67999964,1012.167701,22.49,31.04000015,29456.22395,305968.1036,29429.76634
2017-01-04 11:55:13,139.516129,2118.581635,25.5250001,1012.175237,22.925,30.80999947,29596.35413,307114.0278,29399.32432
2017-01-04 12:00:13,254.1935484,2112.461658,25.57499981,1012.113947,23.745,30.87000008,29499.20171,304950.2088,29181.0163
2017-01-04 12:05:14,107.7419355,1861.714144,25.79999981,1012.067226,24.655,30.27500019,29028.87381,302615.575,28964.14681
2017-01-04 12:10:14,111.6129032,1661.119108,25.87999954,1012.107416,24.8,29.9749999,29189.83686,303868.0897,29038.37837
2017-01-04 12:15:14,110.483871,1636.598469,26,1012.071747,24.755,29.83999968,29491.40942,306091.1489,29105.69937
2017-01-04 12:20:15,115.483871,2588.080355,26.08000031,1012.084809,24.7,29.68000069,29922.54783,310760.2441,29444.89902
2017-01-04 12:25:15,162.4193548,1872.06518,26.13500052,1012.100383,24.815,29.57499971,30292.97331,313212.7663,29452.4948
2017-01-04 12:30:15,98.06451613,2446.173682,26.16000061,1012.092847,24.895,29.32999945,30889.24965,318174.0709,29829.07231
2017-01-05 10:34:45,140.483871,2972.439719,24.1050004,1033.892014,22.015,19.80999985,53949.68713,408143.1929,53779.39837
2017-01-05 10:39:45,258.3870968,2749.125833,24.0250001,1034.034689,21.875,19.79500008,53971.60692,414426.5662,55462.62814
2017-01-05 10:44:46,199.8387097,3116.878241,24.10000038,1034.131648,22.105,20.20500011,52918.62534,404326.2621,52478.14923
2017-01-05 10:49:46,165,3128.214032,23.78999977,1034.255735,20.79,20.02999973,53395.28028,410973.2831,54235.69891
2017-01-05 10:54:46,237.5806452,3082.717551,23.08499975,1034.31803,19.685,20.38000011,53576.89631,412050.2125,54785.06436
2017-01-05 10:59:46,124.8387097,3019.435363,22.66500034,1034.340135,19.875,20.34499998,52507.06023,407277.8287,55128.65867
2017-01-05 11:04:47,175.3225806,3005.454959,22.57000027,1034.38987,19.685,20.71500006,53079.2642,408144.018,53637.97613
2017-01-05 11:09:47,123.8709677,2950.26478,22.65000057,1034.437094,20.015,21.21000013,52274.7349,404331.8793,51102.75975
2017-01-05 11:14:47,139.3548387,2929.304668,22.66500015,1034.509436,20.52,21.63999987,48558.10828,393406.6997,51798.86466
2017-01-05 11:19:47,131.1290323,2870.439011,22.87999954,1034.534053,21.435,21.92000017,45909.2617,383504.5215,51276.8147
2017-01-05 11:24:48,128.7096774,2852.813697,23.19500036,1034.595845,21.765,21.86499949,44922.32133,381980.1235,51648.3161
2017-01-05 11:29:48,218.7096774,2823.586196,23.54499998,1034.585295,22.315,21.98999968,44558.14614,375325.5786,48477.79206
2017-01-05 11:34:48,176.4516129,2767.594278,24.03500013,1034.610916,22.58,21.79999981,45136.89198,377098.8749,46480.12735
2017-01-05 11:39:48,112.7419355,2679.174113,24.04000015,1034.643069,22.445,20.47499962,49320.68961,393830.2279,50255.32602
2017-01-05 11:44:49,131.2903226,2506.163023,23.96999989,1034.732994,22.51,20.32499962,50848.17667,396392.2147,50409.38732
2017-01-05 11:49:49,128.0645161,2461.183154,23.98999996,1034.757611,22.225,20.35499964,52014.06574,405592.2352,52674.38747
2017-01-05 11:54:49,233.2258065,2427.923997,23.73500052,1034.825934,21.96,20.21000052,53085.95292,411272.2557,54998.47041
2017-01-05 11:59:49,345.8064516,2364.854092,23.69000072,1034.859091,21.85,20.12000036,54040.31426,413945.5586,55959.06593
2017-01-05 12:04:50,143.8709677,2276.62234,23.63500052,1034.923395,22.125,20.63499966,53552.87663,410313.5943,54145.02155
2017-01-05 12:09:50,208.2258065,2205.583541,23.92999983,1034.978154,22.6,21.06999989,52149.00633,401387.8931,49513.6695
2017-01-05 12:14:50,211.1290323,2101.547676,24.20999994,1035.067578,22.905,21.45499983,50740.5898,393770.0124,46462.58854
2017-01-05 12:19:50,223.7096774,2076.045254,24.38999958,1035.146953,23.065,21.66500025,49888.75049,390600.6027,45002.70287
2017-01-05 12:24:51,214.8387097,2335.610153,24.59000034,1035.29415,23.22,21.88499956,48648.68988,384728.4588,43703.08471
2017-01-05 12:29:51,175.6451613,1834.887981,24.49000006,1035.346899,22.47,20.72999992,43993.19052,378988.4781,50359.16269
2017-01-05 12:34:51,110,1733.868089,24.08500032,1035.364985,22.09,19.28000002,51703.35708,412436.5599,58932.32327
2017-01-05 12:39:52,128.0645161,1664.114101,23.78499975,1035.441346,21.905,19.60999975,53271.96293,417228.7797,60216.42137
2017-01-05 12:44:52,98.06451613,1704.357676,23.70000048,1035.545339,21.88,20.41500034,50655.85402,410144.2714,58570.16427
2017-01-05 12:49:52,95.48387097,1930.814673,23.66500034,1035.59005,21.99,20.03000011,52061.00025,415501.2335,59552.84811
2017-01-05 12:54:52,99.67741935,2108.779322,23.67500067,1035.664904,21.98,19.71499977,53594.60048,420675.7422,60390.59349
2017-01-05 12:59:53,109.1935484,1943.650501,23.63500052,1035.68299,22.02,19.63000031,50617.94159,410385.0987,60512.47705
2017-01-05 13:04:53,120.483871,2041.281013,23.59500036,1035.715645,21.905,19.82000017,44407.6797,391154.8619,59010.0074
2017-01-05 13:09:53,106.4516129,1642.977085,23.63500052,1035.773418,22.045,19.83000002,44329.008,390837.3695,57504.65906
2017-01-05 13:14:53,96.61290323,1529.943119,23.82999992,1035.820642,22.285,19.68000021,46236.91726,390452.219,54333.18499
2017-01-05 13:19:54,100.1612903,1348.758033,23.82999935,1035.848775,22.265,19.27999973,49352.40473,398254.2282,55120.37501
2017-01-05 13:24:54,104.3548387,1082.405171,23.78000002,1035.870879,22.225,19.15500031,51612.82872,404068.0324,56194.78574
2017-01-05 13:29:54,100,948.265327,23.96999989,1035.926643,22.395,19.24999981,51913.76699,400598.2354,53249.88207
2017-01-05 13:34:54,102.2580645,921.3495988,23.97999992,1036.028626,22.365,19.22000008,52691.52416,405580.4188,54921.69866
2017-01-05 13:39:55,107.9032258,942.5226492,23.89999962,1036.055754,22.385,19.12000046,52504.34156,404000.4415,55792.26058
2017-01-05 13:44:55,98.70967742,810.5663408,23.87999954,1036.069318,22.31,18.65000019,54680.4409,412979.0816,58268.1575
2017-01-05 13:49:55,104.6774194,942.5806031,23.88499956,1036.109006,22.365,18.42999983,56276.57455,416147.2677,58892.16296
2017-01-05 13:54:55,93.87096774,921.4178785,24.01000004,1036.098959,22.415,18.31999941,56734.90903,411279.35,57319.15222
2017-01-05 13:59:56,98.87096774,890.5429342,24.17500067,1036.197927,22.625,18.20500021,56863.53008,408778.7062,55540.79339
2017-01-05 14:04:56,145.1612903,826.6028754,24.14000053,1036.241132,22.61,18.01000004,57794.4848,415757.0153,57282.95643
2017-01-05 14:09:56,108.5483871,727.3235649,24.18000059,1036.299407,22.61,18,58103.49619,412889.5422,57305.25925
2017-01-05 14:14:56,96.77419355,420.7126853,24.30999928,1036.261729,22.685,17.95499983,58084.70573,411110.3859,56430.80694
2017-01-05 14:19:57,101.4516129,209.1997215,24.58500032,1036.26625,23.41,17.78999987,58386.86041,407972.1348,54913.89045
2017-01-05 14:24:57,97.74193548,160.9174663,24.83999949,1036.336081,24.095,17.3949996,58757.92971,405981.5243,55225.59518
2017-01-05 14:29:57,94.67741935,150.8542561,25.06000023,1036.442585,24.16,17.28499985,58835.02363,405975.8983,55019.63948
2017-01-05 14:34:57,98.70967742,630.3275385,24.96499987,1036.589279,23.54,17.03000011,59637.82402,412894.6344,57986.42963
2017-01-05 14:39:58,105,808.7278026,24.75999985,1036.625953,22.995,17.3000001,59465.09126,415500.8834,59256.76007
2017-01-05 14:44:58,96.29032258,233.3707243,25.1999999,1036.650067,23.325,17.49499998,57963.16194,409580.2867,55079.74414
2017-01-05 14:49:58,96.61290323,419.3800321,25.65000019,1036.708845,24,17.41499968,57302.83966,402961.6663,51123.61281
2017-01-05 14:54:58,95.16129032,533.637167,25.80499945,1036.767121,24.425,17.52499981,56826.05879,399263.376,49018.53028
2017-01-05 14:59:59,98.38709677,910.3259379,25.75999985,1036.894725,24.165,17.95499983,56130.79982,397856.8637,47522.61674
2017-01-05 15:04:59,97.09677419,695.0167578,25.8949996,1037.05649,23.935,18.23500023,55482.94699,396610.7689,46350.24794
2017-01-05 15:09:59,91.12903226,493.9566799,26.07000027,1037.076585,24.045,18.45499983,55045.22366,394983.6446,45299.23366
2017-01-05 15:15:00,93.5483871,464.4063407,26.37999973,1037.124814,24.035,18.46999989,54320.83037,391440.9524,44142.74343
2017-01-05 15:20:00,93.22580645,413.3032088,26.80999994,1037.198663,24.105,18.48499994,53912.98197,387174.6989,43158.31101
2017-01-05 15:25:00,93.70967742,441.5196293,27.19000015,1037.285575,24.695,18.64500055,53367.71941,382875,42274.58553
